File,Total Energy (eV),Density,PBE Bandgap (eV),GLLB-SC Bandgap (eV),HSE Bandgap (eV),SCAN Bandgap (eV)
Gehlenite_virtual_296_stropt,-7.7338195,2.984708648629115,0.30439507961273193,7.334191799163818,0.051306843757629395,4.894894599914551
Gehlenite_virtual_737_stropt,-7.7355375,2.990641401572259,0.1110680103302002,7.341965675354004,0.11139309406280518,4.922184944152832
Gehlenite_virtual_299_stropt,-7.736645,2.9927799921199356,-0.01010751724243164,7.334878921508789,0.13630294799804688,4.9171953201293945
Gehlenite_virtual_1017_stropt,-7.7365546,2.990784351516737,-0.008567571640014648,7.3206329345703125,0.09786760807037354,4.8981757164001465
Gehlenite_virtual_810_stropt,-7.738977,2.99362665485408,-0.008149981498718262,7.34407377243042,0.12178528308868408,4.932754993438721
Gehlenite_virtual_711_stropt,-7.73331,2.986639209663088,-0.008582115173339844,7.347789287567139,0.10082387924194336,4.907917499542236
Gehlenite_virtual_249_stropt,-7.739407,2.992827773751156,-0.0073699951171875,7.3554606437683105,0.11594593524932861,4.9384050369262695
Gehlenite_virtual_793_stropt,-7.7371264,2.9930461788906126,-0.007774472236633301,7.344350814819336,0.08369982242584229,4.930020809173584
Gehlenite_virtual_738_stropt,-7.7357225,2.9906741685557314,0.17151010036468506,7.327133655548096,0.08857119083404541,4.923001289367676
Gehlenite_virtual_338_stropt,-7.737539,2.9891482660694146,-0.007486820220947266,7.351871013641357,0.11686813831329346,4.920502185821533
Gehlenite_virtual_912_stropt,-7.7340856,2.989880604499248,-0.008308053016662598,7.32977294921875,0.09681689739227295,4.906706809997559
Gehlenite_virtual_949_stropt,-7.734236,2.988687718847572,-0.00801098346710205,7.327780246734619,0.10470879077911377,4.8946003913879395
Gehlenite_virtual_650_stropt,-7.7341366,2.9859283018166445,-0.010640978813171387,7.359246253967285,0.1425917148590088,4.925236225128174
Gehlenite_virtual_297_stropt,-7.7323313,2.9891729337494826,-0.008624553680419922,7.343526363372803,0.10851025581359863,4.903079509735107
Gehlenite_virtual_563_stropt,-7.7362194,2.9909976768038287,-0.008227109909057617,7.342456340789795,0.10915708541870117,4.913477897644043
Gehlenite_virtual_450_stropt,-7.737482,2.992064421254817,-0.008428215980529785,7.334273338317871,0.10949957370758057,4.915409564971924
Gehlenite_virtual_830_stropt,-7.7354746,2.9887708265603186,-0.00796365737915039,7.348904609680176,0.13143634796142578,4.910584926605225
Gehlenite_virtual_589_stropt,-7.738864,2.991787781914214,-0.007523179054260254,7.340179920196533,0.10910975933074951,4.9212236404418945
Gehlenite_virtual_120_stropt,-7.736241,2.993097638266295,-0.0076895952224731445,7.363541126251221,0.11178958415985107,4.924821853637695
Gehlenite_virtual_1236_stropt,-7.732066,2.9867414739960787,-0.007210373878479004,7.327435493469238,0.06952393054962158,4.890608310699463
Gehlenite_virtual_171_stropt,-7.7359138,2.9902412660575943,-0.007634520530700684,7.311534881591797,0.09097409248352051,4.897738456726074
Gehlenite_virtual_1114_stropt,-7.7398014,2.990059395493154,-0.009049654006958008,7.344099521636963,0.1382538080215454,4.922725200653076
Gehlenite_virtual_619_stropt,-7.734932,2.9926889239455305,-0.008442401885986328,7.340182781219482,0.11657047271728516,4.921533584594727
Gehlenite_virtual_659_stropt,-7.7351103,2.9892962585148353,-0.009260177612304688,7.342443943023682,0.11268317699432373,4.913145065307617
Gehlenite_virtual_727_stropt,-7.736393,2.9909133484750647,0.1464935541152954,7.311788082122803,0.11206483840942383,4.921034336090088
Gehlenite_virtual_596_stropt,-7.7348013,2.990500481593435,0.001471400260925293,7.343226909637451,0.08300817012786865,4.917943477630615
Gehlenite_virtual_334_stropt,-7.7343864,2.991870242699899,-0.007303476333618164,7.328970432281494,0.08043956756591797,4.898465156555176
Gehlenite_virtual_87_stropt,-7.737593,2.9894879093811197,0.03325331211090088,7.326179504394531,0.09240972995758057,4.921198844909668
Gehlenite_virtual_1210_stropt,-7.7339287,2.9868652332008794,-0.008183121681213379,7.33781099319458,0.08587968349456787,4.902393341064453
Gehlenite_virtual_834_stropt,-7.7336855,2.9873085003473885,0.15358078479766846,7.352323532104492,0.10711658000946045,4.925624847412109
Gehlenite_virtual_347_stropt,-7.735289,2.9869129540844552,-0.007480740547180176,7.333805561065674,0.07079589366912842,4.900134086608887
Gehlenite_virtual_189_stropt,-7.7338476,2.98770364571031,-0.008045434951782227,7.314305305480957,0.10778701305389404,4.8883233070373535
Gehlenite_virtual_536_stropt,-7.7326612,2.982945647596533,0.18268072605133057,7.3157782554626465,0.07502293586730957,4.8870930671691895
Gehlenite_virtual_1262_stropt,-7.7358437,2.9936708054403613,-0.006671905517578125,7.335409641265869,0.09879136085510254,4.909417629241943
Gehlenite_virtual_797_stropt,-7.7388563,2.9951069035460125,-0.007126927375793457,7.355770587921143,0.11687016487121582,4.9427337646484375
Gehlenite_virtual_877_stropt,-7.7358656,2.9913677721350194,-0.0072116851806640625,7.356658935546875,0.10944998264312744,4.916536331176758
Gehlenite_virtual_221_stropt,-7.734259,2.992513716530796,-0.0085982084274292,7.359952926635742,0.14020705223083496,4.935612678527832
Gehlenite_virtual_174_stropt,-7.7382956,2.9925718012872817,-0.009318351745605469,7.344945430755615,0.11347877979278564,4.926603317260742
Gehlenite_virtual_1082_stropt,-7.735894,2.993717923073609,-0.009090304374694824,7.3662285804748535,0.17181003093719482,4.922868728637695
Gehlenite_virtual_1187_stropt,-7.7389774,2.9949462419338757,-0.00921773910522461,7.358086109161377,0.1686699390411377,4.934301853179932
Gehlenite_virtual_878_stropt,-7.7362237,2.9866782744285447,-0.009246230125427246,7.335886001586914,0.11322152614593506,4.899044513702393
Gehlenite_virtual_380_stropt,-7.736068,2.9873198628492057,-0.007935881614685059,7.3401312828063965,0.10210621356964111,4.912815093994141
Gehlenite_virtual_59_stropt,-7.73872,2.995355465912499,-0.008767843246459961,7.361272811889648,0.15922927856445312,4.954061508178711
Gehlenite_virtual_723_stropt,-7.7367544,2.9924433853217773,-0.008743524551391602,7.3493828773498535,0.1263868808746338,4.9406304359436035
Gehlenite_virtual_1220_stropt,-7.7340837,2.9879975644422214,-0.00810086727142334,7.331908226013184,0.1295541524887085,4.9027557373046875
Gehlenite_virtual_1121_stropt,-7.734559,2.988697237568159,-0.00905299186706543,7.3393025398254395,0.1120063066482544,4.907101631164551
Gehlenite_virtual_938_stropt,-7.7325835,2.9836908080241282,0.13441765308380127,7.346458911895752,0.08739888668060303,4.892991542816162
Gehlenite_virtual_7_stropt,-7.7401614,2.9964494637476995,-0.007840991020202637,7.345324516296387,0.12196135520935059,4.940390110015869
Gehlenite_virtual_202_stropt,-7.732811,2.9907324508895075,-0.006863951683044434,7.348471164703369,0.11143219470977783,4.926848411560059
Gehlenite_virtual_480_stropt,-7.7362857,2.990394328674532,-0.007731795310974121,7.345699787139893,0.11890935897827148,4.912779331207275
Gehlenite_virtual_497_stropt,-7.736115,2.993554821146646,-0.009085416793823242,7.338416576385498,0.13448607921600342,4.92572021484375
Gehlenite_virtual_375_stropt,-7.734212,2.9908882306178675,-0.008422613143920898,7.344386577606201,0.1150810718536377,4.910304069519043
Gehlenite_virtual_1068_stropt,-7.7361846,2.988306813483651,-0.009152531623840332,7.33915376663208,0.11607646942138672,4.912414073944092
Gehlenite_virtual_24_stropt,-7.7366214,2.9949455208043547,-0.007334470748901367,7.366844177246094,0.13970279693603516,4.952676296234131
Gehlenite_virtual_463_stropt,-7.7329893,2.9855158703881397,0.05433452129364014,7.349161148071289,0.11391282081604004,4.9044976234436035
Gehlenite_virtual_946_stropt,-7.7372437,2.9926274502249326,-0.00821232795715332,7.3453288078308105,0.11347591876983643,4.9008049964904785
Gehlenite_virtual_318_stropt,-7.733854,2.9891207302174045,-0.006767630577087402,7.314322471618652,0.08268928527832031,4.894036293029785
Gehlenite_virtual_356_stropt,-7.737087,2.989412673956889,-0.006677150726318359,7.318613529205322,0.09814727306365967,4.8941850662231445
Gehlenite_virtual_20_stropt,-7.7379985,2.9939855901974712,0.17272424697875977,7.351108074188232,0.13083207607269287,4.94842004776001
Gehlenite_virtual_833_stropt,-7.7374625,2.992917806189629,-0.007517337799072266,7.3575439453125,0.13486719131469727,4.933328151702881
Gehlenite_virtual_852_stropt,-7.7370524,2.9938538754575843,0.00807797908782959,7.347442150115967,0.10912883281707764,4.928551197052002
Gehlenite_virtual_1191_stropt,-7.7355366,2.9927055251451633,-0.00843656063079834,7.358242511749268,0.1449267864227295,4.938652515411377
Gehlenite_virtual_342_stropt,-7.732488,2.9849635417904503,-0.004391074180603027,7.320834159851074,0.07181131839752197,4.880929946899414
Gehlenite_virtual_1258_stropt,-7.7348957,2.9883988585368533,-0.009045243263244629,7.327773094177246,0.10483229160308838,4.926745891571045
Gehlenite_virtual_649_stropt,-7.7332525,2.9921282143706165,-0.00811147689819336,7.354503154754639,0.12125706672668457,4.924664497375488
Gehlenite_virtual_588_stropt,-7.7380624,2.9898059555473684,-0.006651401519775391,7.306607723236084,0.07744753360748291,4.890748023986816
