File,Total Energy (eV),Density,PBE Bandgap (eV),GLLB-SC Bandgap (eV),HSE Bandgap (eV),SCAN Bandgap (eV)
Spinel_virtual_72_stropt.cif,-7.182674,4.792551769927885,-0.015635967254638672,0.20482850074768066,0.2627981901168823,-0.014143705368041992
Spinel_virtual_14_stropt.cif,-7.1875157,4.7713743086102935,-0.014835000038146973,0.10793757438659668,0.12979614734649658,-0.015216827392578125
Spinel_virtual_77_stropt.cif,-7.1812563,4.7943613352449495,-0.015949010848999023,0.24644064903259277,0.47654056549072266,-0.013451218605041504
Spinel_virtual_94_stropt.cif,-7.184746,4.795484524714935,-0.014673829078674316,0.1288909912109375,0.10472285747528076,0.007686734199523926
Spinel_virtual_67_stropt.cif,-7.178187,4.776374838209926,-0.01628720760345459,0.08803808689117432,0.053243398666381836,-0.0153120756149292
Spinel_virtual_33_stropt.cif,-7.176289,4.787762768197929,-0.014177560806274414,0.11583030223846436,0.18213224411010742,-0.02253425121307373
Spinel_virtual_31_stropt.cif,-7.190421,4.798181939998804,-0.016171574592590332,0.1348508596420288,0.5613057613372803,-0.013989806175231934
Spinel_virtual_25_stropt.cif,-7.185893,4.798515572489494,-0.014755845069885254,0.22449421882629395,0.6451164484024048,-0.010508894920349121
Spinel_virtual_52_stropt.cif,-7.179621,4.794466390044348,-0.012577176094055176,0.25009429454803467,0.5815237760543823,0.09855139255523682
Spinel_virtual_79_stropt.cif,-7.1855297,4.810713572328135,-0.015349388122558594,0.10749232769012451,0.5205463171005249,-0.01640927791595459
Spinel_virtual_11_stropt.cif,-7.1831417,4.792098421895921,-0.015481233596801758,0.06953799724578857,0.14632511138916016,-0.022425413131713867
Spinel_virtual_58_stropt.cif,-7.18793,4.81223680287665,-0.016636133193969727,0.2551417350769043,0.43534553050994873,-0.013650894165039062
Spinel_virtual_81_stropt.cif,-7.1927047,4.815574472429021,-0.01607346534729004,0.3198472261428833,0.6563051342964172,-0.013389110565185547
Spinel_virtual_21_stropt.cif,-7.1798835,4.782206324973511,-0.01570594310760498,0.08957922458648682,0.037070631980895996,-0.017629265785217285
Spinel_virtual_38_stropt.cif,-7.185184,4.8089535861080375,-0.014937162399291992,0.0724254846572876,0.23427772521972656,-0.019178271293640137
Spinel_virtual_7_stropt.cif,-7.1815715,4.782948410486364,-0.013372659683227539,0.076995849609375,0.16230320930480957,0.007213950157165527
Spinel_virtual_90_stropt.cif,-7.1967177,4.831729871735336,-0.014904975891113281,0.5692940950393677,0.8846602439880371,-0.01397848129272461
Spinel_virtual_13_stropt.cif,-7.183751,4.7959516626250265,-0.013887286186218262,0.05292677879333496,0.0033789873123168945,-0.020467758178710938
Spinel_virtual_65_stropt.cif,-7.1889205,4.802430421776395,-0.014924049377441406,0.06827414035797119,0.38241124153137207,-0.030696988105773926
Spinel_virtual_99_stropt.cif,-7.177703,4.769787015748592,-0.010181546211242676,0.08362329006195068,-0.01245272159576416,-0.03129732608795166
Spinel_virtual_41_stropt.cif,-7.179711,4.747343064796124,-0.014519810676574707,0.19197583198547363,0.018005728721618652,-0.015033721923828125
Spinel_virtual_36_stropt.cif,-7.1890836,4.809229368661093,-0.015202522277832031,0.17399394512176514,0.7448502779006958,-0.015822649002075195
Spinel_virtual_76_stropt.cif,-7.1900706,4.806410560263973,-0.015822887420654297,0.4679032564163208,0.6804506182670593,-0.010615825653076172
Spinel_virtual_39_stropt.cif,-7.1869392,4.804607989311777,-0.015781879425048828,0.2429640293121338,0.5345394611358643,-0.014856338500976562
Spinel_virtual_4_stropt.cif,-7.1868477,4.792538207785833,-0.015961885452270508,0.1483708620071411,0.3819863796234131,-0.012939214706420898
Spinel_virtual_46_stropt.cif,-7.187866,4.817642064412174,-0.01702427864074707,0.20250976085662842,0.545278787612915,-0.012922286987304688
Spinel_virtual_44_stropt.cif,-7.1802273,4.7866272904452725,-0.012232184410095215,0.12037205696105957,0.7055331468582153,-0.02749943733215332
Spinel_virtual_35_stropt.cif,-7.184347,4.804750256110089,-0.015457630157470703,0.2142622470855713,0.8419772386550903,0.005822300910949707
Spinel_virtual_66_stropt.cif,-7.1898346,4.813543973440189,-0.01632392406463623,0.23461198806762695,0.6386264562606812,-0.012801527976989746
Spinel_virtual_27_stropt.cif,-7.189457,4.781108557198714,-0.01476895809173584,0.07334601879119873,0.10622203350067139,-0.02055811882019043
Spinel_virtual_69_stropt.cif,-7.180166,4.789553600885164,-0.014238238334655762,0.1754438877105713,0.7506721019744873,-0.013313770294189453
Spinel_virtual_75_stropt.cif,-7.18856,4.780779131830617,-0.014281868934631348,0.12250113487243652,0.07913088798522949,-0.016018152236938477
Spinel_virtual_45_stropt.cif,-7.1885366,4.785776196195962,-0.015429139137268066,0.23250091075897217,0.5828782320022583,-0.013467788696289062
Spinel_virtual_22_stropt.cif,-7.1900897,4.798433683743425,-0.01677095890045166,0.21409058570861816,0.7427269816398621,-0.007040500640869141
Spinel_virtual_55_stropt.cif,-7.185166,4.784272747258809,-0.013468623161315918,0.21274864673614502,0.8793478608131409,0.02892935276031494
Spinel_virtual_49_stropt.cif,-7.1983833,4.8292786742620075,-0.016431093215942383,0.21665143966674805,0.4778536558151245,-0.012045741081237793
Spinel_virtual_74_stropt.cif,-7.1962748,4.8183307110839895,-0.015949130058288574,0.22926843166351318,0.800109326839447,-0.011517882347106934
Spinel_virtual_71_stropt.cif,-7.182092,4.791712713968893,-0.013694047927856445,0.043861985206604004,0.2658693790435791,-0.033229708671569824
Spinel_virtual_24_stropt.cif,-7.1913137,4.817433468923952,-0.016159653663635254,0.26531922817230225,0.8984884023666382,-0.015151500701904297
Spinel_virtual_86_stropt.cif,-7.19261,4.830928658736121,-0.01660597324371338,0.45928776264190674,0.7521407008171082,-0.012776017189025879
Spinel_virtual_32_stropt.cif,-7.189741,4.816250103756343,-0.015535116195678711,0.12288105487823486,0.7235671877861023,-0.01946735382080078
Spinel_virtual_17_stropt.cif,-7.1925163,4.822133712279401,-0.015900850296020508,0.3494991064071655,0.6929842233657837,-0.010859966278076172
Spinel_virtual_89_stropt.cif,-7.1862955,4.812609461179576,-0.016824960708618164,0.31453371047973633,0.9602342247962952,-0.000710606575012207
Spinel_virtual_63_stropt.cif,-7.1850348,4.810062478997151,-0.014376997947692871,0.27594423294067383,0.6094333529472351,-0.017967581748962402
Spinel_virtual_51_stropt.cif,-7.1721144,4.800820692834032,-0.015653610229492188,0.5537875890731812,0.46321702003479004,-0.009834885597229004
Spinel_virtual_10_stropt.cif,-7.1818132,4.792017544786902,-0.015541434288024902,0.22226667404174805,0.22377586364746094,-0.011126995086669922
Spinel_virtual_50_stropt.cif,-7.1896777,4.806879891210908,-0.015291690826416016,0.1447972059249878,0.6572234630584717,-0.020978689193725586
Spinel_virtual_15_stropt.cif,-7.1803856,4.798461479766575,-0.015505790710449219,0.10933947563171387,0.2260526418685913,-0.018875718116760254
Spinel_virtual_84_stropt.cif,-7.1763926,4.788166831303418,-0.013329267501831055,0.08260083198547363,0.38152992725372314,-0.02854025363922119
Spinel_virtual_34_stropt.cif,-7.1849046,4.805749805667401,-0.01592552661895752,0.40926170349121094,0.6723607778549194,-0.011407732963562012
Spinel_virtual_40_stropt.cif,-7.176318,4.7660820323492,-0.014725327491760254,0.1424098014831543,0.03185725212097168,-0.02451932430267334
Spinel_virtual_0_stropt.cif,-7.18514,4.796063745163322,-0.015736699104309082,0.16364848613739014,0.7248800992965698,-0.017276763916015625
Spinel_virtual_5_stropt.cif,-7.186471,4.814412817968827,-0.014365673065185547,0.07911384105682373,0.6410529017448425,-0.020864248275756836
Spinel_virtual_87_stropt.cif,-7.1895676,4.784974641832605,-0.015176892280578613,0.09051287174224854,0.10289239883422852,-0.02094447612762451
Spinel_virtual_23_stropt.cif,-7.1933737,4.823326650390842,-0.015594244003295898,0.11348068714141846,0.6665516495704651,-0.018318653106689453
Spinel_virtual_91_stropt.cif,-7.190351,4.81080118781324,-0.017200827598571777,0.35111916065216064,0.8524665236473083,-0.013151884078979492
Spinel_virtual_29_stropt.cif,-7.1882715,4.810042062234225,-0.015294909477233887,0.1702655553817749,0.20692121982574463,-0.02054750919342041
Spinel_virtual_97_stropt.cif,-7.191218,4.811058417012557,-0.016565680503845215,0.15359747409820557,0.6980618238449097,-0.0060034990310668945
Spinel_virtual_70_stropt.cif,-7.1860704,4.794220324648797,-0.014713287353515625,0.07060980796813965,0.4508596658706665,-0.028395891189575195
Spinel_virtual_73_stropt.cif,-7.187686,4.809220254119446,-0.01590275764465332,0.07812559604644775,0.20078730583190918,-0.024539470672607422
Spinel_virtual_68_stropt.cif,-7.188023,4.7991237625206,-0.015093207359313965,0.21982717514038086,0.40400993824005127,-0.01203155517578125
Spinel_virtual_8_stropt.cif,-7.183415,4.799806642612762,-0.016402363777160645,0.12442612648010254,0.4723924398422241,-0.014053583145141602
Spinel_virtual_54_stropt.cif,-7.183402,4.785435408988418,-0.014760017395019531,0.22913861274719238,0.5519818067550659,-0.014323949813842773
Spinel_virtual_16_stropt.cif,-7.1715927,4.749445668187085,-0.012923121452331543,0.21449875831604004,0.3046029806137085,-0.025446176528930664
Spinel_virtual_57_stropt.cif,-7.186711,4.7906569725925365,-0.01442575454711914,0.05444061756134033,0.5668401718139648,-0.025104403495788574
Spinel_virtual_3_stropt.cif,-7.188644,4.8051067063809665,-0.012967109680175781,0.1844933032989502,0.6913743615150452,-0.007595419883728027
Spinel_virtual_80_stropt.cif,-7.1927433,4.820952181578926,-0.01573967933654785,0.3713432550430298,0.6996370553970337,-0.012013077735900879
Spinel_virtual_64_stropt.cif,-7.1893864,4.813729053296079,-0.015479683876037598,0.38361406326293945,0.6365200877189636,-0.011029958724975586
Spinel_virtual_61_stropt.cif,-7.1923084,4.821826574043674,-0.016176223754882812,0.15728974342346191,0.3424646854400635,-0.016501784324645996
Spinel_virtual_92_stropt.cif,-7.174714,4.746010017910729,-0.014579296112060547,0.15958142280578613,-0.00426328182220459,-0.025664091110229492
Spinel_virtual_28_stropt.cif,-7.182008,4.788709321416788,-0.016286849975585938,0.13219428062438965,0.4234567880630493,-0.01675283908843994
Spinel_virtual_88_stropt.cif,-7.1934314,4.808971625930986,-0.015422582626342773,0.10293161869049072,0.4241340160369873,-0.0236130952835083
Spinel_virtual_56_stropt.cif,-7.185546,4.818888585555707,-0.014522433280944824,0.14036977291107178,0.53263258934021,-0.024785161018371582
Spinel_virtual_6_stropt.cif,-7.180245,4.79986152083253,-0.014029264450073242,0.0963900089263916,-0.012766361236572266,-0.019745826721191406
Spinel_virtual_93_stropt.cif,-7.1830525,4.792649141528055,-0.014661908149719238,0.09550678730010986,0.31949055194854736,-0.01858365535736084
