,Name,BondingProfile,MatrixDistance,Unaverageness,BondDiff,Composition,CompDiff,FormationEnergy
0,Gehlenite_virtual_255,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408221,40.46329146749564,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.6751790046691895
1,Gehlenite_virtual_32,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.91656999213595,40.51901930554937,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.667801856994629
2,Gehlenite_virtual_245,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.972211497209905,40.57466081062333,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.661842346191406
3,Gehlenite_virtual_209,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408222,40.463291467495644,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.674530982971191
4,Gehlenite_virtual_22,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.676392555236816
5,Gehlenite_virtual_81,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408221,40.46329146749564,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.671607494354248
6,Gehlenite_virtual_187,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.972211497209905,40.57466081062333,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.667107105255127
7,Gehlenite_virtual_49,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,36.02776706930364,40.630216382717066,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.666751861572266
8,Gehlenite_virtual_337,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.679907321929932
9,Gehlenite_virtual_29,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408222,40.463291467495644,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.66801118850708
10,Gehlenite_virtual_87,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408221,40.46329146749564,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.673774719238281
11,Gehlenite_virtual_95,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.673462867736816
12,Gehlenite_virtual_184,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.677322864532471
13,Gehlenite_virtual_300,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.669364929199219
14,Gehlenite_virtual_369,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408221,40.46329146749564,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.6651105880737305
15,Gehlenite_virtual_180,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.6739726066589355
16,Gehlenite_virtual_189,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.671374797821045
17,Gehlenite_virtual_114,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.91656999213594,40.519019305549364,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.670642375946045
18,Gehlenite_virtual_323,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.679425239562988
19,Gehlenite_virtual_241,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408222,40.463291467495644,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.675172328948975
20,Gehlenite_virtual_122,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408221,40.46329146749564,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.678114414215088
21,Gehlenite_virtual_389,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408222,40.463291467495644,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.674226760864258
22,Gehlenite_virtual_194,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.67362642288208
23,Gehlenite_virtual_210,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.749125863438955,40.35157517685238,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.6750874519348145
24,Gehlenite_virtual_90,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.805027579936315,40.40747689334974,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.67482852935791
25,Gehlenite_virtual_220,"[[0.         0.         0.5        6.        ]
 [0.         0.         0.         4.        ]
 [1.         0.         0.         4.        ]
 [1.71428571 1.14285714 0.57142857 0.        ]]",4.602449313413422,35.86084215408222,40.463291467495644,[0.16666667 0.16666667 0.58333333 0.08333333],0.11785113019775796,-7.671212673187256
