session,run_id,filename,formula,elements,supercell size,image distance (target),image distance (actual),sample size,relaxer,connectivity_done,properties_done,provenance
S.13.CoFe-N400,S.13.1,CoFe,Fe1.4Co0.6,"['Fe', 'Co']","[4, 4, 4]",11.4604,11.4604,400,CHGNET,FALSE,TRUE,ICSD
