File,Total Energy (eV),Density,PBE Bandgap (eV),GLLB-SC Bandgap (eV),HSE Bandgap (eV),SCAN Bandgap (eV)
Mica_0000836_virtual_167_stropt.cif,-7.2682734,2.8828368303444476,0.5371557474136353,0.522581934928894,4.092159748077393,0.3117138147354126
Mica_0000836_virtual_100_stropt.cif,-7.2645283,2.887640746807332,1.16042160987854,0.38467490673065186,-0.020312070846557617,0.2551920413970947
Mica_0000836_virtual_62_stropt.cif,-7.268293,2.88172821584652,0.7335792779922485,1.3465983867645264,5.024180889129639,0.3762929439544678
Mica_0000836_virtual_199_stropt.cif,-7.2628756,2.878577792056226,1.208734393119812,0.4016371965408325,-0.0181657075881958,0.10463380813598633
Mica_0000836_virtual_319_stropt.cif,-7.2673817,2.8753245923189388,0.8856273293495178,0.34814679622650146,-0.019311904907226562,0.3274120092391968
Mica_0000836_virtual_252_stropt.cif,-7.2698374,2.885137226088031,1.1938114166259766,2.310089588165283,4.7774457931518555,0.3062858581542969
Mica_0000836_virtual_97_stropt.cif,-7.2611556,2.870014025944392,0.12614905834197998,0.38087618350982666,-0.01701188087463379,-0.012444615364074707
Mica_0000836_virtual_171_stropt.cif,-7.26795,2.8831225316502196,1.1706745624542236,0.45998597145080566,4.984513282775879,0.24287617206573486
Mica_0000836_virtual_19_stropt.cif,-7.261542,2.877177918264611,1.3092082738876343,0.48006951808929443,-0.017952799797058105,0.29541516304016113
Mica_0000836_virtual_37_stropt.cif,-7.2678194,2.883301536220295,0.5598829984664917,0.5156925916671753,4.705474376678467,0.29957902431488037
Mica_0000836_virtual_295_stropt.cif,-7.2633185,2.8856068675672737,0.334942102432251,0.2853740453720093,-0.0172346830368042,-0.0012451410293579102
Mica_0000836_virtual_166_stropt.cif,-7.262211,2.8807691243725877,1.2042454481124878,0.5314857959747314,4.8352370262146,0.26108360290527344
Mica_0000836_virtual_120_stropt.cif,-7.2594194,2.8790731299328987,0.9093412160873413,0.6157563924789429,-0.02004265785217285,0.18983161449432373
Mica_0000836_virtual_218_stropt.cif,-7.2580166,2.862268233696325,1.6938161849975586,0.6738022565841675,4.880486965179443,0.35231101512908936
