File,Total Energy (eV),Density,PBE Bandgap (eV),GLLB-SC Bandgap (eV),HSE Bandgap (eV),SCAN Bandgap (eV)
Ice-Ih-119913_virtual_366_stropt.cif,-5.133355,0.9326603406743599,2.6347999572753906,7.705050945281982,4.967421054840088,2.295652389526367
Ice-Ih-119913_virtual_15_stropt.cif,-5.1343093,0.9316491063924404,0.16157686710357666,7.773538589477539,4.371510982513428,3.6795053482055664
Ice-Ih-119913_virtual_284_stropt.cif,-5.111242,0.937117397279616,0.2640935182571411,7.094813823699951,3.901186943054199,4.250880241394043
Ice-Ih-119913_virtual_239_stropt.cif,-5.118531,0.930145301800571,0.2549705505371094,7.604397296905518,0.9867597818374634,3.9596877098083496
Ice-Ih-119913_virtual_390_stropt.cif,-5.110161,0.9303286502335012,0.2333981990814209,7.61665678024292,1.3820598125457764,3.9798026084899902
Ice-Ih-119913_virtual_26_stropt.cif,-5.1238804,0.9318419367144587,0.572319746017456,7.475103378295898,1.8166608810424805,4.094645023345947
Ice-Ih-119913_virtual_125_stropt.cif,-5.1149535,0.9303152794009562,0.14922690391540527,7.11557674407959,0.8051005601882935,2.1635217666625977
Ice-Ih-119913_virtual_250_stropt.cif,-5.1211643,0.9308297762052685,1.8048754930496216,7.667049884796143,5.0083699226379395,4.1639404296875
Ice-Ih-119913_virtual_249_stropt.cif,-5.124407,0.932254382700836,1.809851050376892,7.390193462371826,4.874920845031738,4.165953636169434
Ice-Ih-119913_virtual_232_stropt.cif,-5.101857,0.9319876673684748,0.25102293491363525,7.25330924987793,1.010073184967041,2.727726459503174
Ice-Ih-119913_virtual_241_stropt.cif,-5.111607,0.9322582359165481,0.43920159339904785,7.570237636566162,2.151813268661499,4.226032257080078
Ice-Ih-119913_virtual_165_stropt.cif,-5.106079,0.9307483331292978,0.29367899894714355,7.616304397583008,2.1740853786468506,4.224235534667969
Ice-Ih-119913_virtual_150_stropt.cif,-5.1040053,0.9311751770705797,0.30937933921813965,7.718993186950684,1.2723751068115234,4.157332897186279
Ice-Ih-119913_virtual_186_stropt.cif,-5.1235385,0.9317814879229531,0.224523663520813,7.459496974945068,0.9934331178665161,3.931976795196533
Ice-Ih-119913_virtual_317_stropt.cif,-5.122788,0.930420770540265,0.3816993236541748,7.690000057220459,4.6826910972595215,4.259986877441406
Ice-Ih-119913_virtual_45_stropt.cif,-5.1139617,0.9328685314443376,2.532768726348877,7.464113235473633,5.013799667358398,4.2561116218566895
Ice-Ih-119913_virtual_216_stropt.cif,-5.1188617,0.9309618678941324,0.29498887062072754,7.827056884765625,1.2429474592208862,1.8797554969787598
Ice-Ih-119913_virtual_335_stropt.cif,-5.127559,0.9325394115003005,0.30128252506256104,7.770307540893555,1.465485692024231,4.193360805511475
Ice-Ih-119913_virtual_84_stropt.cif,-5.0953436,0.932171961563076,0.3833242654800415,7.61929988861084,3.903332233428955,4.372093200683594
Ice-Ih-119913_virtual_364_stropt.cif,-5.1300545,0.9307116192236421,0.3468252420425415,7.56304931640625,3.5103659629821777,4.238125801086426
Ice-Ih-119913_virtual_391_stropt.cif,-5.1281934,0.9308388609180094,2.5785982608795166,7.701353073120117,5.083897113800049,4.357235908508301
Ice-Ih-119913_virtual_138_stropt.cif,-5.1242027,0.9291713252281054,0.301224946975708,7.574446678161621,4.079693794250488,4.17276668548584
Ice-Ih-119913_virtual_5_stropt.cif,-5.1182632,0.9314433461333171,0.32249951362609863,7.623241424560547,3.36044979095459,4.160491943359375
Ice-Ih-119913_virtual_266_stropt.cif,-5.125026,0.9349693507421007,0.44608914852142334,7.418666839599609,3.0376954078674316,4.052679538726807
Ice-Ih-119913_virtual_16_stropt.cif,-5.1374526,0.9316578178639289,2.762784004211426,7.700057506561279,5.16802453994751,3.3641510009765625
Ice-Ih-119913_virtual_389_stropt.cif,-5.126775,0.9322719468234072,2.568373203277588,7.603756904602051,4.677295207977295,4.332590103149414
Ice-Ih-119913_virtual_139_stropt.cif,-5.1293116,0.9306068034644813,0.2999110221862793,7.724367141723633,1.2397716045379639,4.11360502243042
Ice-Ih-119913_virtual_393_stropt.cif,-5.117799,0.9391169326329215,2.3437299728393555,7.473755836486816,5.02783727645874,4.081609725952148
