File,Total Energy (eV),Density,PBE Bandgap (eV),GLLB-SC Bandgap (eV),HSE Bandgap (eV),SCAN Bandgap (eV)
Hanada-P1_virtual_340_stropt.cif,-4.0179234,5.289166762029578,0.1581883430480957,1.0551965236663818,0.226332426071167,1.335803508758545
Hanada-P1_virtual_261_stropt.cif,-4.017168,5.285440745393495,0.18496525287628174,1.1022287607192993,0.24283373355865479,1.3334527015686035
Hanada-P1_virtual_330_stropt.cif,-4.018572,5.289071374110191,0.19583570957183838,0.9386542439460754,0.16093730926513672,1.337967872619629
Hanada-P1_virtual_118_stropt.cif,-4.0207753,5.295088378788669,0.06924378871917725,0.9997166395187378,0.1933002471923828,1.3260760307312012
Hanada-P1_virtual_124_stropt.cif,-4.0175967,5.294410225721931,0.15021944046020508,0.9632253646850586,0.28781986236572266,1.3291077613830566
Hanada-P1_virtual_279_stropt.cif,-4.019126,5.274104241967432,0.1583319902420044,1.0317089557647705,0.21060311794281006,1.308064579963684
Hanada-P1_virtual_144_stropt.cif,-4.017047,5.289310483879202,0.15831613540649414,1.0245709419250488,0.22893118858337402,1.3287839889526367
Hanada-P1_virtual_372_stropt.cif,-4.0167894,5.290205757861266,0.17411291599273682,1.0145463943481445,0.1731250286102295,1.3256723880767822
Hanada-P1_virtual_6_stropt.cif,-4.0178437,5.29546933405475,0.14200198650360107,1.0122127532958984,0.23598909378051758,1.3358927965164185
Hanada-P1_virtual_119_stropt.cif,-4.0097704,5.276855724018088,0.466208815574646,1.1441700458526611,0.22545433044433594,1.3531042337417603
Hanada-P1_virtual_126_stropt.cif,-4.0159626,5.2952200493599415,0.2676812410354614,1.0072898864746094,0.17466366291046143,1.3407251834869385
Hanada-P1_virtual_67_stropt.cif,-4.015596,5.193508511180061,0.16263222694396973,1.0374411344528198,0.19120001792907715,1.3139060735702515
Hanada-P1_virtual_381_stropt.cif,-4.0145226,5.312511808445235,0.3931260108947754,1.164087176322937,0.28318238258361816,1.3392817974090576
Hanada-P1_virtual_329_stropt.cif,-4.01861,5.188829056759868,0.07547509670257568,0.905308723449707,0.10573482513427734,1.3091089725494385
Hanada-P1_virtual_111_stropt.cif,-4.017134,5.295493158402402,0.2585793733596802,1.062743902206421,0.30163872241973877,1.3229618072509766
Hanada-P1_virtual_105_stropt.cif,-4.019454,5.295126096293026,0.07393276691436768,0.9565784931182861,0.19888067245483398,1.3309037685394287
Hanada-P1_virtual_344_stropt.cif,-4.0170083,5.2895974452428565,0.3520669937133789,1.0145573616027832,0.19618141651153564,1.3392081260681152
Hanada-P1_virtual_110_stropt.cif,-4.019471,5.2789434632546905,0.0662529468536377,0.970876157283783,0.15355122089385986,1.3142224550247192
Hanada-P1_virtual_274_stropt.cif,-4.016496,5.29138350206234,0.23269009590148926,0.9701054692268372,0.12785708904266357,1.3388663530349731
Hanada-P1_virtual_77_stropt.cif,-4.019286,5.29071400535711,0.11968588829040527,0.9966998100280762,0.19235920906066895,1.3230751752853394
Hanada-P1_virtual_229_stropt.cif,-4.0206175,5.287915170089415,0.10994064807891846,0.9194920659065247,0.1747429370880127,1.328701376914978
Hanada-P1_virtual_272_stropt.cif,-4.0139065,5.281085021107243,0.23949122428894043,1.0261263847351074,0.15683424472808838,1.3296756744384766
Hanada-P1_virtual_298_stropt.cif,-4.0186763,5.295478925460016,0.08450770378112793,0.967862069606781,0.2175755500793457,1.3281830549240112
Hanada-P1_virtual_152_stropt.cif,-4.0116386,5.296543998022221,0.30999183654785156,1.2105557918548584,0.28875529766082764,1.3435255289077759
Hanada-P1_virtual_153_stropt.cif,-4.01472,5.2943104728352495,0.37842774391174316,1.008242130279541,0.1789078712463379,1.3438971042633057
Hanada-P1_virtual_327_stropt.cif,-4.0186253,5.288820923134292,0.09468972682952881,0.9641210436820984,0.22235286235809326,1.3239628076553345
Hanada-P1_virtual_167_stropt.cif,-4.01911,5.302861840652795,0.14217698574066162,0.9775298237800598,0.16103637218475342,1.32608163356781
Hanada-P1_virtual_75_stropt.cif,-4.0170393,5.28739363914603,0.10474717617034912,0.9190799593925476,0.11224985122680664,1.325441598892212
Hanada-P1_virtual_277_stropt.cif,-4.017565,5.291912066404557,0.24271011352539062,1.0592029094696045,0.22904229164123535,1.321716547012329
Hanada-P1_virtual_245_stropt.cif,-4.020609,5.2871856939251805,0.058263182640075684,0.9571117758750916,0.17297697067260742,1.3122408390045166
Hanada-P1_virtual_289_stropt.cif,-4.017747,5.304798354806085,0.33067822456359863,1.058472752571106,0.2647676467895508,1.3368377685546875
Hanada-P1_virtual_20_stropt.cif,-4.0083084,5.318916653609522,0.6487406492233276,1.1656312942504883,0.2145930528640747,1.367844581604004
Hanada-P1_virtual_184_stropt.cif,-4.0144196,5.25039598268983,0.3084160089492798,1.085952639579773,0.18169963359832764,1.3262479305267334
Hanada-P1_virtual_396_stropt.cif,-4.021612,5.298302553998775,0.09269225597381592,0.9718896746635437,0.22086846828460693,1.3278673887252808
Hanada-P1_virtual_145_stropt.cif,-4.0142946,5.294585735928858,0.40881991386413574,1.0348424911499023,0.18470323085784912,1.3396331071853638
Hanada-P1_virtual_97_stropt.cif,-4.0156927,5.195269280395102,0.1923896074295044,1.30259108543396,0.2647128105163574,1.3272595405578613
Hanada-P1_virtual_37_stropt.cif,-4.0171194,5.288835244673588,0.0941476821899414,1.0177226066589355,0.24062883853912354,1.3144094944000244
Hanada-P1_virtual_24_stropt.cif,-4.0161743,5.293142792120459,0.1837444305419922,1.1536247730255127,0.2631680965423584,1.307172179222107
Hanada-P1_virtual_278_stropt.cif,-4.0160317,5.3022837476132265,0.27963101863861084,1.0156748294830322,0.23484599590301514,1.339741826057434
Hanada-P1_virtual_350_stropt.cif,-4.019838,5.293669801719917,0.06979155540466309,0.9693450927734375,0.1536695957183838,1.3239595890045166
Hanada-P1_virtual_114_stropt.cif,-4.0133944,5.289706634231403,0.3233780860900879,1.098987102508545,0.24208354949951172,1.3255714178085327
Hanada-P1_virtual_35_stropt.cif,-4.0177364,5.289147884231993,0.16873037815093994,0.9549560546875,0.21813833713531494,1.330344796180725
Hanada-P1_virtual_173_stropt.cif,-4.0119333,5.267833155337503,0.38894152641296387,0.9822437763214111,0.08993303775787354,1.3466529846191406
Hanada-P1_virtual_135_stropt.cif,-4.0148897,5.2839980888389,0.25129520893096924,1.0783512592315674,0.25781965255737305,1.3257884979248047
Hanada-P1_virtual_354_stropt.cif,-4.015507,5.28820604833499,0.35838592052459717,1.1300837993621826,0.3081012964248657,1.3345690965652466
Hanada-P1_virtual_305_stropt.cif,-4.0164895,5.2916650127902916,0.16409814357757568,1.114685297012329,0.27301740646362305,1.3475207090377808
Hanada-P1_virtual_27_stropt.cif,-4.0198326,5.288008762266527,0.09019315242767334,1.0220866203308105,0.24105942249298096,1.3150105476379395
Hanada-P1_virtual_255_stropt.cif,-4.0212774,5.302958124037175,0.08646392822265625,0.9409229159355164,0.18353271484375,1.3207612037658691
Hanada-P1_virtual_70_stropt.cif,-4.010193,5.326210466900799,0.6535343527793884,1.3756048679351807,0.38902604579925537,1.3574538230895996
Hanada-P1_virtual_33_stropt.cif,-4.0199394,5.298248955949404,0.08085489273071289,0.9690023064613342,0.24203097820281982,1.3332568407058716
Hanada-P1_virtual_68_stropt.cif,-4.0189624,5.285356420883606,0.23741960525512695,1.0416505336761475,0.2788572311401367,1.3205410242080688
Hanada-P1_virtual_26_stropt.cif,-4.018331,5.292920827737689,0.12364375591278076,1.04459810256958,0.21392953395843506,1.3209086656570435
Hanada-P1_virtual_193_stropt.cif,-4.016015,5.229831887697245,0.08304667472839355,0.9623514413833618,0.13370883464813232,1.3046419620513916
Hanada-P1_virtual_13_stropt.cif,-4.0153294,5.287516274242999,0.28329765796661377,1.025444507598877,0.22448813915252686,1.3349617719650269
Hanada-P1_virtual_25_stropt.cif,-4.0137625,5.2379182957044925,0.2676790952682495,0.9811822175979614,0.19865381717681885,1.3263577222824097
Hanada-P1_virtual_366_stropt.cif,-4.0184326,5.291901375846438,0.1572941541671753,0.9971045255661011,0.20434033870697021,1.3247119188308716
Hanada-P1_virtual_385_stropt.cif,-4.019358,5.288053137984838,0.07579350471496582,0.9320256114006042,0.17959284782409668,1.3189630508422852
Hanada-P1_virtual_89_stropt.cif,-4.0184345,5.2875291978469985,0.16402292251586914,0.9383562207221985,0.12694036960601807,1.3286973237991333
Hanada-P1_virtual_236_stropt.cif,-4.0195374,5.305133658347813,0.1579378843307495,0.9610421061515808,0.19661009311676025,1.331588864326477
Hanada-P1_virtual_291_stropt.cif,-4.0172625,5.298973581920814,0.26697421073913574,0.9842503666877747,0.16403305530548096,1.3286933898925781
Hanada-P1_virtual_233_stropt.cif,-4.019079,5.29421314870625,0.14514970779418945,0.9552465677261353,0.2410881519317627,1.326304316520691
Hanada-P1_virtual_346_stropt.cif,-4.0130243,5.29761870993712,0.39820563793182373,1.1813702583312988,0.4236128330230713,1.3506720066070557
Hanada-P1_virtual_375_stropt.cif,-4.0186186,5.292163373822802,0.05812394618988037,0.9447047114372253,0.1977916955947876,1.3241076469421387
Hanada-P1_virtual_208_stropt.cif,-4.015199,5.3057151788071,0.4120877981185913,1.0183285474777222,0.28005266189575195,1.3466262817382812
Hanada-P1_virtual_16_stropt.cif,-4.01916,5.282429681148912,0.14358580112457275,0.9654670357704163,0.1547914743423462,1.3138288259506226
Hanada-P1_virtual_0_stropt.cif,-4.0171943,5.148891617020353,0.12550830841064453,0.9834625124931335,0.11339116096496582,1.2610547542572021
Hanada-P1_virtual_383_stropt.cif,-4.016859,5.283070714518262,0.19208693504333496,1.0274989604949951,0.18069636821746826,1.3379920721054077
Hanada-P1_virtual_87_stropt.cif,-4.014491,5.282061514421454,0.2853347063064575,1.0472171306610107,0.20503437519073486,1.3216187953948975
Hanada-P1_virtual_312_stropt.cif,-4.0189323,5.284025007421692,0.10624861717224121,0.9495445489883423,0.15736138820648193,1.324150800704956
Hanada-P1_virtual_244_stropt.cif,-4.02065,5.2941070863500395,0.06956672668457031,0.9597025513648987,0.21784281730651855,1.3225951194763184
Hanada-P1_virtual_295_stropt.cif,-4.02047,5.293466139835835,0.05103456974029541,0.9465999603271484,0.21950018405914307,1.330967664718628
Hanada-P1_virtual_125_stropt.cif,-4.0125012,5.298838854713243,0.46279191970825195,1.0778084993362427,0.20413517951965332,1.3395520448684692
Hanada-P1_virtual_120_stropt.cif,-4.015076,5.314813553320262,0.4629976749420166,0.9683550596237183,0.18558752536773682,1.3490535020828247
Hanada-P1_virtual_128_stropt.cif,-4.0183697,5.2853508057073935,0.062181949615478516,0.9601154327392578,0.21551930904388428,1.3251341581344604
Hanada-P1_virtual_187_stropt.cif,-4.020853,5.261979069239989,0.05942082405090332,0.9595629572868347,0.21393239498138428,1.3064136505126953
Hanada-P1_virtual_204_stropt.cif,-4.0212903,5.291044893554072,0.046569228172302246,0.9039137363433838,0.12472403049468994,1.3059310913085938
Hanada-P1_virtual_332_stropt.cif,-4.0196204,5.2921053009457735,0.1404808759689331,1.0590288639068604,0.26479077339172363,1.3247296810150146
Hanada-P1_virtual_106_stropt.cif,-4.017705,5.272690442083967,0.17268693447113037,1.0245863199234009,0.13969707489013672,1.320155382156372
Hanada-P1_virtual_286_stropt.cif,-4.0167823,5.300389039353077,0.31024694442749023,1.0264170169830322,0.1947774887084961,1.3390206098556519
Hanada-P1_virtual_241_stropt.cif,-4.0165377,5.298525254070046,0.26309025287628174,0.9730201363563538,0.18225812911987305,1.3435231447219849
Hanada-P1_virtual_226_stropt.cif,-4.0225005,5.286931259585719,0.020412325859069824,0.913148820400238,0.15327024459838867,1.31256103515625
Hanada-P1_virtual_223_stropt.cif,-4.0152154,5.295433038042819,0.2277071475982666,1.0036792755126953,0.16413748264312744,1.3265223503112793
Hanada-P1_virtual_221_stropt.cif,-4.0156693,5.2895226799348025,0.329018235206604,1.1074386835098267,0.32474565505981445,1.317651391029358
Hanada-P1_virtual_182_stropt.cif,-4.016678,5.288445070383921,0.16593587398529053,0.9787832498550415,0.14868688583374023,1.3159799575805664
Hanada-P1_virtual_249_stropt.cif,-4.0187054,5.291138605963603,0.14666473865509033,1.0445719957351685,0.2597231864929199,1.3306868076324463
Hanada-P1_virtual_267_stropt.cif,-4.0181365,5.208991216187141,0.08736789226531982,1.197713017463684,0.28782451152801514,1.3347210884094238
Hanada-P1_virtual_7_stropt.cif,-4.0137215,5.284618406793136,0.3634582757949829,1.048839807510376,0.21102404594421387,1.3339141607284546
Hanada-P1_virtual_257_stropt.cif,-4.0183787,5.28958932808089,0.18485784530639648,1.013385534286499,0.22749030590057373,1.3271379470825195
Hanada-P1_virtual_129_stropt.cif,-4.020032,5.29248781507856,0.07310998439788818,0.9482410550117493,0.1455373764038086,1.3144192695617676
Hanada-P1_virtual_86_stropt.cif,-4.0191393,5.285557746953888,0.12144804000854492,0.9763619303703308,0.21164095401763916,1.3187825679779053
Hanada-P1_virtual_147_stropt.cif,-4.0170226,5.296299697094039,0.15084826946258545,0.9699340462684631,0.16560578346252441,1.3302443027496338
Hanada-P1_virtual_310_stropt.cif,-4.0186086,5.294652562618398,0.08911633491516113,0.9912237524986267,0.1853337287902832,1.3272453546524048
Hanada-P1_virtual_132_stropt.cif,-4.015409,5.289486911675876,0.39418673515319824,1.096543788909912,0.2828335762023926,1.3448532819747925
Hanada-P1_virtual_58_stropt.cif,-4.010905,5.256690285277673,0.4556107521057129,1.0381261110305786,0.19899046421051025,1.3466664552688599
Hanada-P1_virtual_356_stropt.cif,-4.0135646,5.288988869861153,0.37427008152008057,1.0722692012786865,0.2638866901397705,1.3351678848266602
